id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,NUMROOMS,NUMBEDS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE
9147,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-2230,4/27/2023,339719.75,"3-5/8"" x 10' Track 1-1/4"" Leg 18ga G60",66518,24,PC,0.24,ML,127838.5,30681.24,9/1/2020 0:00,4/5/2024 0:00,1642865619
13397,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-3803,5/16/2023,320500.555,"Arm 2'x9/16"" Silhouette Cross Tee
60pc/ct",63868,60,pcs,120,,149131,,2/27/2023 0:00,11/30/2023 0:00,169152463
10928,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-2814,8/31/2023,448191.26,"6"" x 25' 0-1/2"" Stud 1-5/8"" Flange 16ga",40328,12,PC,0.301,ML,239311,71912.705,8/15/2022 0:00,1/21/2025 0:00,23204555261
11297,A0-0125,,Aurangabad,Maharashtra,India,Future Tech,Critical Ops,48,,,,B0-2964,10/2/2023,635437.505,"1-25/32"" x 4' USG Donn Fineline DXF Cross Tee 24""
Notched Flat White 050/BX #",49029,6,CT,1.2,ML,197060,236472,6/1/2022 0:00,5/31/2025 0:00,48479722054
4736,A0-0131,,Chandigarh,Chandigarh,India,Wellness,Health Center,496000,5,,166,B0-0903,1/4/2023,,"MOUNTING BRACKET KIT,2 1/4""",62701,1,,,,883.43,,12/7/2020 0:00,5/1/2032 0:00,7303581940
4497,A0-0103,,Jabalpur,Madhya Pradesh,India,Wellness,Ambulatory Care,345400,8,0,0,B0-0758,8/29/2023,194521.6,RADIUS WALLS,62736,3,PCS  ,,,51853.5,,6/3/2019 0:00,3/6/2024 0:00,25376022669
1219,A0-0036,,Jaipur,Rajasthan,India,Wellness,Workspace,156000,,,,B0-0266,5/18/2023,393102.135,7' SHAFT M2000/M3000 WACKER,64622,1,,,,18420.1,18420.1,10/5/2022 0:00,10/2/2024 12:00,7015606559
6016,A0-0148,,Guwahati,Assam,India,Enterprise,Workspace,92942,,,,B0-1313,2/14/2024,470689.5,"5/8"" x 4' x 8' Type X Drywall",61289,156,PC,4.992,MS,42167.5,210500.16,6/1/2023 0:00,8/23/2024 12:00,1481952253
9720,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-2414,2/15/2023,1765088.965,"6"" x 8' Stud 1-5/8"" Flange 16ga",40328,40,PC,0.32,ML,183282.5,58650.4,11/19/2019 0:00,1/24/2025 12:00,15539779791
3988,A0-0079,,Mumbai,Maharashtra,India,Enterprise,Workspace,6133,0,0,0,B0-0537,8/31/2023,65808.855,"Cert R11 3.5""x16""x96"" Unfaced
170.67 sf/bag",48811,1,Bag,170.67,,35070,,5/30/2023 0:00,10/4/2023 12:00,184506781.2
4912,A0-0120,,Ranchi,Jharkhand,India,Tertiary Learning,Learning Hub,64700,,,,B0-1032,2/14/2025,,"CAM AND GROOVE ADAPTER, 1-1/2"",ALUMINUM",62755,1,,,,865.895,,5/23/2022 0:00,1/24/2025 17:00,3441650490
9493,A0-0142,,Nagpur,Maharashtra,India,Wellness,Health Center,33000,,,,B0-2351,5/15/2023,121709.6,"3-5/8"" x 10' Stud 1-1/4"" Flange 20ga (30mil)",60035,160,PC,1.6,ML,76068.5,121709.6,3/6/2022 0:00,2/27/2025 0:00,1115322451
4494,A0-0103,,Jabalpur,Madhya Pradesh,India,Wellness,Ambulatory Care,345400,8,0,0,B0-0755,8/3/2023,30380.64,2 X 2 ANGLES W/U DOGS,63194,1,PCS ,,,12525,,6/3/2019 0:00,3/6/2024 0:00,25376022669
6945,A0-0160,,Cuttack,Odisha,India,Bio Innovation,R&amp;D Laboratories,55000,0,0,0,B0-1578,4/19/2024,157268.91,"2-1/2"" x 10' Track 1-1/4"" Leg 20ga 33mil",59995,30,PC,0.3,ML,52198.188,15659.59,5/1/2023 0:00,8/22/2024 17:00,2838119884
5700,A0-0148,,Guwahati,Assam,India,Enterprise,Workspace,92942,,,,B0-1229,1/30/2024,377971.935,USG All Purpose Joint Compound 4.5g Pail,50016,52,PA,52,PA,1665.825,86622.9,6/1/2023 0:00,8/23/2024 12:00,1481952253
8353,A0-0234,,Vadodara,Gujarat,India,Wellness,Ambulatory Care,2552,,,,B0-1942,2/8/2023,27659.375,"4' x 1-1/2"" USG NON Fire Rated 15/16"" Cross Tee
Donn DX Flat White 60/BX",61144,1,CT,0.24,ML,70975,17034,4/20/2022 0:00,1/31/2024 12:00,44533556
12260,A0-0182,,Meerut,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,44000,,,,B0-3330,5/7/2024,-277272.605,"14"" Track 2"" Leg 16ga",59944,-10,PC,-0.137,ML,581577.5,-79482.815,1/1/2024 0:00,12/31/2024 0:00,2514686544
957,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0202,3/24/2023,165542.925,"6"" CASTER SET F/ KNAACK BOXES",63584,1,,,,9057.245,9057.245,10/15/2020 0:00,1/11/2024 12:00,3422320092
11984,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3223,12/20/2023,953320.335,"1"" x 2' x 12' USG Mold Tough Gyp Shaftwall Liner",66936,30,PC,0.72,MS,106045,76352.4,2/3/2020 0:00,10/31/2025 0:00,34925565107
11427,A0-0255,,Vadodara,Gujarat,India,Enterprise,Hospitality Hall,6800,1,,,B0-3032,10/19/2023,-192422.41,"1-1/2"" x 4' USG Donn Centricitee 9/16"" Cross Tee Flat
White 050 60/BX #",61154,-11,CT,-2.64,ML,67802,-178997.28,3/1/2022 0:00,10/2/2023 12:00,579126422.6
2870,A0-0076,,Kolhapur,Maharashtra,India,Bio Innovation,Pharma Synth,2800,0,0,0,B0-0598,5/18/2023,8139.58,"STI FireStop ES129R 29oz Red
Elastomeric Sealant",47749,4,each,4,,1919.665,,5/5/2023 0:00,10/20/2023 12:00,59052536
11970,A0-0162,,Lucknow,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,288000,0,0,0,B0-3217,12/12/2023,422717.08,"1-5/8"" x 10' Track 1-1/4"" Leg 20ga EQ",53691,20,PC,0.2,ML,35487.5,7097.5,5/6/2022 0:00,5/30/2025 0:00,15598821597
4434,A0-0105,,Patna,Bihar,India,Enterprise,Workspace,1390000,27,0,0,B0-0744,5/8/2024,179658.6,"HANDRAIL POST, 24"" X 96"" SYP",61043,60,PCS ,,,2994.31,,4/30/2020 0:00,6/2/2025 0:00,19389360493
4974,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1060,1/3/2024,496075.17,"4"" x 9'6"" C-T Stud 20ga 33mil",60997,104,PC,0.988,ML,152638,150806.01,8/15/2022 0:00,1/21/2025 0:00,23204555261
2962,A0-0055,,Aurangabad,Maharashtra,India,Bio Innovation,R&amp;D Laboratories,7500,,,,B0-0616,12/29/2023,273885.01,"1/2"" Firecode Drywall 4' x 8'",62117,5,pcs,160,,44672.5,,5/25/2023 0:00,6/4/2024 17:00,307613078.2
2201,A0-0075,,Mumbai,Maharashtra,India,Wellness,Health Center,750,0,0,0,B0-0477,5/25/2023,848430.14,"Quick Set Lite 20 Settin g Compound
18lb Bag
",55228,2,bag,2,,1369.4,,2/6/2023 0:00,6/16/2023 12:00,34491903.62
99,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0033,3/3/2023,61850.955,"2""X4""X16' DOUG FIR LUMBER",42127,20,,,,825.815,16516.3,10/15/2020 0:00,1/11/2024 12:00,3422320092
13223,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3723,11/7/2024,380359.2,"5/8"" x 4' x 10' Type X Drywall",61289,312,PC,12.48,MS,30477.5,380359.2,12/5/2022 0:00,6/23/2025 0:00,22955715208
2558,A0-0079,,Mumbai,Maharashtra,India,Enterprise,Workspace,6133,0,0,0,B0-0537,8/31/2023,65808.855,"5/8"" Firecode Drywall 4' x 10'",58225,4,PCS,160,,48012.5,,5/30/2023 0:00,10/4/2023 12:00,184506781.2
11376,A0-0263,,Nagpur,Maharashtra,India,Wellness,Health Center,6113,,,,B0-3004,12/19/2023,141014.8,"12' x 1.64"" USG Fire Rated HD Main Tee Donn DXL
White 050 20/BX",60203,9,PC,0.108,ML,86923.5,9387.905,1/23/2023 0:00,2/21/2024 12:00,224741631.9
8446,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-1971,2/22/2023,393123.01,"6"" x 18' Stud 3"" Flange 20ga 33mil G60 Unpunched",66671,8,PC,0.144,ML,147377.5,21222.36,9/1/2020 0:00,4/5/2024 0:00,1642865619
12116,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3281,2/6/2024,50701.2,"1-1/2"" x 10' Furring / Hat Channel 18ga 43mil",61390,60,PC,0.6,ML,84502,50701.2,12/5/2022 0:00,6/23/2025 0:00,22955715208
4200,A0-0100,,Visakhapatnam,Andhra Pradesh,India,Future Tech,Critical Ops,33000,0,0,0,B0-0712,2/8/2023,390912.765,"1-1/2"" 25ga Angle 10'",62219,100,pcs,1000,,153055.5,,4/1/2022 0:00,12/23/2022 12:00,1183456525
9638,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-2411,3/7/2023,4593467.765,"6"" x 10' Track 1-1/2"" Leg 20ga 33mil",50899,40,PC,0.4,ML,107047,42818.8,11/19/2019 0:00,1/24/2025 12:00,15539779791
5540,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1189,1/26/2024,232285.31,"6"" x 10' Stud 1-5/8"" Flange 16ga",40328,40,PC,0.4,ML,239311,95724.4,8/15/2022 0:00,1/21/2025 0:00,23204555261
1649,A0-0027,,Bengaluru,Karnataka,India,Future Tech,R&amp;D Laboratories,10000,,,,B0-0377,9/22/2023,69589.735,"6 1/2"" X 48"" TOOTH METAL CUTTING SAW
BLADE BULK DIABLO",49680,2,,,,4178.34,8356.68,6/7/2021 0:00,7/14/2025 12:00,3779120214
12875,A0-0020,,Chandigarh,Chandigarh,India,Future Tech,Critical Ops,1400000,2,,,B0-3599,9/11/2024,150057.85,"2"" x 2"" x 8' Angle 20ga 33mil",61345,160,PC,1.28,ML,45507.5,58249.6,6/13/2022 0:00,2/4/2026 0:00,1.34E+11
12916,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-3608,9/5/2024,32528.26,3/4 x 4 x 8 CDX Fire-Rated Plywood,26930,2,PC,2,PC,6780.2,13560.4,11/19/2019 0:00,1/24/2025 12:00,15539779791
12184,A0-0182,,Meerut,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,44000,,,,B0-3305,4/3/2024,765303.385,"6"" x 20' Stud 2"" Flange 16ga",60725,8,PC,,ML,215847.5,34535.6,1/1/2024 0:00,12/31/2024 0:00,2514686544
9889,A0-0154,,Pune,Maharashtra,India,Wellness,Ambulatory Care,400000,0,0,73,B0-2449,6/6/2023,6127.23,"3"" x 3"" x 10' Angle 16ga 54mil",63258,4,PC,0.04,ML,140864.5,5634.58,10/1/2021 0:00,12/31/2025 0:00,43218949493
11384,A0-0044,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,50000,,,,B0-3005,10/17/2023,178458.705,500' USG Joint Tape 10/bx,61051,1,CT,10,RL,655.475,6554.75,12/16/2022 0:00,12/31/2024 0:00,1047313632
6198,A0-0182,,Meerut,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,44000,,,,B0-1371,3/12/2024,1755195.05,"6"" x 20' Stud 2"" Flange 16ga",60724,5,PC,0.1,ML,233382.5,23338.25,1/1/2024 0:00,12/31/2024 0:00,2514686544
6296,A0-0148,,Guwahati,Assam,India,Enterprise,Workspace,92942,,,,B0-1399,3/6/2024,80142.465,"2"" x 10' Flat Strap 20ga 30mil",61401,60,PC,0.6,ML,31312.5,18787.5,6/1/2023 0:00,8/23/2024 12:00,1481952253
4500,A0-0103,,Jabalpur,Madhya Pradesh,India,Wellness,Ambulatory Care,345400,8,0,0,B0-0760,9/20/2023,143245.92,Radius Form 2,62736,1,PCS ,,,64963,,6/3/2019 0:00,3/6/2024 0:00,25376022669
1155,A0-0017,,Lucknow,Uttar Pradesh,India,Enterprise,Workspace,60000,0,0,0,B0-0252,5/8/2023,5024.195,"11/16""X16""X21"" SDS MAX ROTARY HAMMER
DRILL SPEED-X BIT BOSCH",64113,1,,,,4558.265,4558.265,8/4/2020 0:00,11/3/2023 0:00,2032049652
2256,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0488,5/31/2023,48637.915,"2"" 3M 2090 SOLD BY ROLL Blue
Premium Tape 180'",52665,10,roll,10,,1071.305,,10/19/2020 0:00,7/10/2023 12:00,12657755648
9875,A0-0154,,Pune,Maharashtra,India,Wellness,Ambulatory Care,400000,0,0,73,B0-2443,6/6/2023,1499948.075,"3-5/8"" x 23' Stud 1-5/8"" Flange 18ga
unpunched",60517,12,PC,0.276,ML,118904,32817.17,10/1/2021 0:00,12/31/2025 0:00,43218949493
3171,A0-0063,,Kolhapur,Maharashtra,India,Bio Innovation,R&amp;D Laboratories,20000,0,0,0,B0-0642,1/9/2023,24194.96,"Husky Trash Bags Large 20/Box
Contractor 42 Gal",64801,1,each,1,,2097.52,,4/4/2022 0:00,5/22/2023 12:00,1356145091
7401,A0-0044,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,50000,,,,B0-1657,5/7/2024,69593.075,Ramset .27 Caliber Yellow Strip load 100,32498,8,BX,8,BX,1231.625,9853,12/16/2022 0:00,12/31/2024 0:00,1047313632
10249,A0-0288,,Nashik,Maharashtra,India,Enterprise,Workspace,3360,,,,B0-2573,7/6/2023,342866.865,"4"" x 10' Stud 1-5/8"" Flange 16ga",60577,90,PC,0.9,ML,145707.5,131136.75,2/21/2023 0:00,9/12/2023 12:00,326935081.7
7159,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1615,5/8/2024,186442.975,"6"" x 10' Stud 1-5/8"" Flange 16ga",40328,10,PC,0.1,ML,214678.5,21467.85,2/3/2020 0:00,10/31/2025 0:00,34925565107
12283,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-3340,5/24/2024,27192.61,10' Hanger Wire 12ga with Clip / Pin 100/BD,43460,3,BD,3,BD,7055.75,21167.25,7/12/2021 0:00,11/1/2024 17:00,14191958070
3109,A0-0079,,Mumbai,Maharashtra,India,Enterprise,Workspace,6133,0,0,0,B0-0632,7/10/2023,181804.55,"GoldBond Multi-Use Mud 5 Gallon
Can Red",58211,2,can,2,,1983.125,,5/30/2023 0:00,10/4/2023 12:00,184506781.2
4549,A0-0112,,Chennai,Tamil Nadu,India,Future Tech,Critical Ops,200000,,,,B0-0789,7/16/2024,94643.91,"3/4 (23/32) "" 6"" X 96"" PLYWOOD RIPS",63202,110,PCS,,,332.33,,4/3/2023 0:00,11/29/2024 0:00,5033421050
11916,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3189,12/14/2023,2062838.275,"2"" x 2"" x 10' Angle 16ga 54mil",61347,10,PC,0.1,ML,106796.5,10679.65,8/15/2022 0:00,1/21/2025 0:00,23204555261
5424,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1158,1/25/2024,1693396.7,"1-1/2"" x 10' Z-Furring 1-1/2"" x 1-1/2"" Legs 16ga",61395,10,PC,0.1,ML,106462.5,10646.25,7/12/2021 0:00,11/1/2024 17:00,14191958070
2050,A0-0070,,Mumbai,Maharashtra,India,Enterprise,Workspace,9000,0,0,0,B0-0454,3/28/2023,159940.91,"5/8"" Firecode Drywall 4' x 8'6""",63498,20,pcs,680,,48012.5,,3/22/2023 0:00,5/25/2023 12:00,24095235.95
11836,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3163,12/7/2023,1068111.96,"6"" x 10' Stud 1-5/8"" Flange 18ga Unpunched",66647,60,PC,0.6,ML,148546.5,89127.9,2/3/2020 0:00,10/31/2025 0:00,34925565107
9209,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-2249,4/27/2023,300582.465,"3-5/8"" x 12' Stud 1-5/8"" Flange 18ga G60",60616,21,PC,0.252,ML,129425,32615.1,9/1/2020 0:00,4/5/2024 0:00,1642865619
8816,A0-0208,,Delhi,Delhi,India,Wellness,Health Center,31200,,,,B0-2097,3/24/2023,406768.58,"2"" x 2"" x 10' Angle 20ga 30mil",61343,130,PC,1.3,ML,67885.5,88251.15,11/1/2022 0:00,7/3/2023 12:00,951166124.3
13151,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-3689,10/22/2024,34942.245,"4"" x 10' J-Runner 1"" x 2"" Legs 20ga 34mil",49210,4,PC,0.04,ML,105878,4235.12,11/19/2019 0:00,1/24/2025 12:00,15539779791
263,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-0075,5/25/2023,102187.3,"1""X3/4"" RX101 WATERSTOP 100'/BOX CETCO",40837,2,,,,33488.51,66977.02,2/3/2020 0:00,10/31/2025 0:00,34925565107
11562,A0-0147,,Aligarh,Uttar Pradesh,India,Enterprise,Workspace,191836,0,0,0,B0-3078,11/1/2023,19397.05,"2"" x 2"" Docs Industries Angle Clips 90 Degrees 18ga
43mil General Purpose 100/CT",50584,2,BX,200,PC,33.4,6680,3/21/2023 0:00,3/10/2025 0:00,6265556806
4062,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0674,11/6/2023,156813,"2-1/2"" 20ga DW Stud 10'",61186,170,pcs,1700,,46008.5,,2/27/2023 0:00,11/30/2023 0:00,169152463
5535,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1188,1/31/2024,2984824.4,"6"" ProX Header Clip 16ga 54mil",61508,20,EA,20,EA,196.225,3924.5,2/3/2020 0:00,10/31/2025 0:00,34925565107
6617,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1493,3/29/2024,253976.94,"7/8"" x 10' Furring / Hat Channel 20ga 30mil",61384,200,PC,2,ML,60370.5,120741,8/15/2022 0:00,1/21/2025 0:00,23204555261
8121,A0-0208,,Delhi,Delhi,India,Wellness,Health Center,31200,,,,B0-1854,1/12/2023,46064.445,"3-5/8"" x 10' Slotted Slip Track 2-1/2"" Leg 20ga 30mil",60938,4,PC,0.04,ML,187040,7481.6,11/1/2022 0:00,7/3/2023 12:00,951166124.3
8156,A0-0219,,Indore,Madhya Pradesh,India,Misc Market,Learning Hub,40000,2,0,0,B0-1866,1/27/2023,1300442.36,"4"" x 10' Slotted Slip Track 2-1/2"" Leg 16ga 54mil",60951,9,PC,0.09,ML,228790,20591.1,12/14/2021 0:00,11/17/2023 12:00,3600136735
1803,A0-0053,,Agra,Uttar Pradesh,India,Enterprise,Workspace,13000,1,,,B0-0402,6/6/2024,8054.41,"CENDREX 18X18 FLUSH MT
DRYWALL BEAD SCL",63944,1,EACH,1,,7598.5,,11/27/2023 0:00,7/19/2024 12:00,201535977.4
4737,A0-0132,,Gwalior,Madhya Pradesh,India,Wellness,Health Center,5570,,,,B0-0904,1/5/2023,,"AIR FILTER PAD,25X25X1,MERV 7",62779,48,,,,209.585,,7/11/2022 0:00,12/1/2023 12:00,1232497832
13408,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-3803,5/16/2023,320500.555,"2-1/2"" 20ga DW Stud 10'",61186,60,pcs,600,,56112,,2/27/2023 0:00,11/30/2023 0:00,169152463
2386,A0-0068,,Visakhapatnam,Andhra Pradesh,India,Enterprise,Critical Ops,265850,0,0,0,B0-0512,7/25/2023,105857.96,"5/8"" Firecode Drywall 4' x 10'",58225,52,PCS,2080,,48012.5,,9/12/2022 0:00,10/2/2023 0:00,4131524341
6695,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1512,4/12/2024,863456.8,10' Marlite M360 PVC Outside Corner White,65105,7,PC,7,PC,288.075,2016.525,8/15/2022 0:00,1/21/2025 0:00,23204555261
5760,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-1249,2/14/2024,150567.2,"3-5/8"" x 16' Stud 1-1/4"" Flange 20ga EQ",60012,230,PC,3.68,ML,40915,150567.2,12/5/2022 0:00,6/23/2025 0:00,22955715208
1960,A0-0067,,Aurangabad,Maharashtra,India,Bio Innovation,Pharma Synth,10000,0,0,0,B0-0440,3/14/2023,4141.6,"Quick Set Lite 20 Settin g Compound
18lb Bag",55228,2,bag,2,,1369.4,,10/3/2022 0:00,2/10/2023 12:00,189819214
2977,A0-0067,,Aurangabad,Maharashtra,India,Bio Innovation,Pharma Synth,10000,0,0,0,B0-0617,1/5/2023,537254.03,"Arm 7800 12'x7/8"" Wall Angle White
30pc/bx",63831,60,PCS,720,,54275,,10/3/2022 0:00,2/10/2023 12:00,189819214
8681,A0-0219,,Indore,Madhya Pradesh,India,Misc Market,Learning Hub,40000,2,0,0,B0-2050,3/10/2023,1446021.27,"4"" x 10' Stud 1-5/8"" Flange 18ga",60574,30,PC,0.3,ML,123830.5,37149.15,12/14/2021 0:00,11/17/2023 12:00,3600136735
1844,A0-0059,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,0,,,,B0-0412,1/16/2024,51820.1,"Husky Trash Bags Large 20/Box
Contractor 42 Gal",64801,1,each,1,,1937.2,,12/11/2023 0:00,3/8/2024 12:00,28143842
1735,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0150,2/8/2023,181665.105,"5/8"" X 15-3/4"" X 23-3/4"" SDS MAX HOLLOW
BIT DEWALT",56728,2,,,,11360.175,22720.35,9/6/2022 0:00,8/15/2024 0:00,9895473728
2912,A0-0076,,Kolhapur,Maharashtra,India,Bio Innovation,Pharma Synth,2800,0,0,0,B0-0607,6/26/2023,39223.29,"1/2"" Regular Drywall 4' x 9'",63492,7,pcs,252,,45925,,5/5/2023 0:00,10/20/2023 12:00,59052536
11412,A0-0159,,Dehradun,Uttarakhand,India,Bio Innovation,R&amp;D Laboratories,183000,0,0,0,B0-3022,10/19/2023,1426003.815,"3-5/8"" x 16' Stud 1-1/4"" Flange 20ga (33mil)",60047,300,PC,4.8,ML,93937.5,450900,4/3/2023 0:00,2/28/2025 17:00,4359775970
8339,A0-0015,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,100000,,,,B0-1938,2/7/2023,487928.91,"3-5/8"" x 12' Stud 1-5/8"" Flange 20ga 33mil",60420,30,PC,0.36,ML,87508,31502.88,1/3/2022 0:00,11/16/2023 12:00,2757689889
1987,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0441,3/9/2023,80256.86,"Dewalt 9"" 6TPI 5PK Double Life Recip
Blade",62050,1,pack,1,,2234.46,,10/19/2020 0:00,7/10/2023 12:00,12657755648
9562,A0-0276,,Surat,Gujarat,India,Enterprise,Workspace,1000,,,,B0-2381,5/24/2023,144048.355,2 x 4 x 12 #2 Fire Treated Lumber,42863,6,PC,6,PC,2338,14028,3/20/2023 0:00,4/5/2023 0:00,2826976
6547,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1466,3/28/2024,1134197.2,"5/8"" x 4' x 8' GP DensShield Fireguard SQ Gyp Tile
Backer",48572,40,PC,1.28,MS,88510,113292.8,7/12/2021 0:00,11/1/2024 17:00,14191958070
7099,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1610,5/3/2024,665621.085,"6"" x 32'10"" Stud 1-5/8"" Flange 16ga Unpunched",60714,20,PC,0.657,ML,162157,106483.375,2/3/2020 0:00,10/31/2025 0:00,34925565107
2812,A0-0091,,Mumbai,Maharashtra,India,Enterprise,Workspace,70000,,,,B0-0582,10/31/2024,76027.585,"DIABLO 9"" 120 GRIT MED ROS HOK
& LOCK DISCS 5PK",63511,2,PACK,2,,662.99,,2/19/2024 0:00,3/28/2025 12:00,691688365.5
660,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0150,2/8/2023,181665.105,"N95 PARTICULATE DUST MASK RESPIRATOR
20/BOX 3M",45250,2,,,,1210.75,2421.5,9/6/2022 0:00,8/15/2024 0:00,9895473728
9987,A0-0115,,Chandigarh,Chandigarh,India,Future Tech,Critical Ops,988000,,,,B0-2485,6/12/2023,36614.75,"1-25/32"" x 4' USG Donn Fineline DXF Cross Tee
No-Notch Flat White 050 50/BX #",66976,1,CT,0.2,ML,124081,24816.2,7/15/2021 0:00,12/20/2024 12:00,92837749723
2512,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0529,8/14/2023,161077.345,"3-5/8"" 20ga DW Track 10' w/1-1/4"" Leg",61206,10,pcs,100,,61122,,2/27/2023 0:00,11/30/2023 0:00,169152463
11590,A0-0156,,Nagpur,Maharashtra,India,Wellness,Health Center,583000,,,,B0-3088,11/21/2023,274892.02,10' Hanger Wire 12ga 100/PC,43460,1,BD,1,BD,5260.5,5260.5,11/28/2018 0:00,8/23/2024 0:00,23273459144
4283,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0730,5/25/2023,111798.15,"2-1/2"" 20ga DW Stud 10'",61186,60,pcs,600,,56112,,2/27/2023 0:00,11/30/2023 0:00,169152463
9340,A0-0261,,Kochi,Kerala,India,Wellness,Health Center,15000,,,14,B0-2282,5/2/2023,332813.465,"5/8"" x 4' x 8' NG Gold Bond eXP Type X Gyp
Sheathing",49871,36,PC,1.152,MS,75150,86572.8,11/15/2022 0:00,1/31/2024 12:00,1229106473
11465,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3052,10/31/2023,2351451.015,"3-5/8"" x 10' Stud 1-1/4"" Flange 20ga EQ",60015,"2,400",PC,24,ML,57448,1378752,8/15/2022 0:00,1/21/2025 0:00,23204555261
8801,A0-0249,,Vadodara,Gujarat,India,Tertiary Learning,R&amp;D Laboratories,3165,1,,,B0-2087,3/27/2023,2061270.145,"3-5/8"" × 16' Stud 1-5/8"" Flange 16ga",53844,100,PC,1.6,ML,176853,282964.8,1/1/2023 0:00,8/31/2024 0:00,483032857.4
6288,A0-0160,,Cuttack,Odisha,India,Bio Innovation,R&amp;D Laboratories,55000,0,0,0,B0-1394,3/6/2024,46715.745,"1/4"" x 3-1/4"" Doc's Industries I-LAG Screw Self Drill
1M",32150,1,BX,1,BX,15283.84,15283.84,5/1/2023 0:00,8/22/2024 17:00,2838119884
